,time,text,url,retweet_count,favorite_count,title,content
263,Sat Oct 09 00:56:20 +0000 2021,RT @ndtvfeed: 6 Injured In Israel Strike On Syria Airbase: Report https://t.co/2854vrlcqg https://t.co/DBL8WaT02g,https://www.ndtv.com/world-news/6-injured-in-israel-strike-on-syria-airbase-report-2569204,2,0,6 Injured In Israel Strike On Syria Airbase: Report,"an israeli missile strike on an airbase in central syria wounded six syrian service personnel on friday, state media reported. ""at around 9 pm (1800 gmt), the israeli enemy... fired a volley of missiles towards the t4 military airport,"" the official sana news agency said. ""the aggression wounded six soldiers and led to some material damage,"" it added. the britain-based syrian observatory for human rights said the attack targeted a drone depot at the base. when contacted by afp, an israeli army spokesperson said the military did not comment on foreign media reports. since the outbreak of the syrian civil war in 2011, israel has routinely carried out air strikes inside syria, mostly targeting iranian and lebanese hezbollah forces as well as syrian government troops.   the israeli army rarely acknowledges individual strikes but has said repeatedly that it will not allow syria to become a stronghold of its arch-foe iran. (except for the headline, this story has not been edited by ndtv staff and is published from a syndicated feed.)"
264,Sat Oct 09 00:56:18 +0000 2021,RT @ndtvfeed: Iceland Suspends Moderna Covid Vaccine Over Heart-Inflammation Fears https://t.co/4p6rkLL6gm https://t.co/EDsADTwSsY,https://www.ndtv.com/world-news/iceland-suspends-moderna-covid-19-vaccine-over-heart-inflammation-fears-2569203,12,0,Iceland Suspends Moderna Covid Vaccine Over Heart-Inflammation Fears,"iceland on friday suspended the moderna covid vaccine, citing the slight increased risks of cardiac inflammation, going further than its nordic neighbours which simply limited use of the jabs. ""as the supply of pfizer vaccine is sufficient in the territory ... the chief epidemiologist has decided not to use the moderna vaccine in iceland,"" said a statement published on the website of the health directorate. this decision owed to ""the increased incidence of myocarditis and pericarditis after vaccination with the moderna vaccine, as well as with vaccination using pfizer/biontech,"" the chief epidemiologist said in a statement. for the past two months, iceland has been administering an additional dose ""almost exclusively"" of the moderna vaccine to icelanders vaccinated with janssen, a single-dose serum marketed by america's johnson & johnson, as well as to elderly and immunocompromised people who received two doses of another vaccine. this will not affect the vaccination campaign in the island of 370,000 inhabitants, where 88 percent of the population over 12 years old is already fully vaccinated. since thursday, sweden and finland have also suspended the use of the moderna vaccine but only for those under 30, because of a risk of inflammation of the myocardium, the heart muscle, and the pericardium, the membrane covering the heart. denmark and norway have formally advised against it for those under 18.   according to swedish authorities, most of these inflammations are benign and pass on their own, but it is recommended medical advice be sought should symptoms occur. (except for the headline, this story has not been edited by ndtv staff and is published from a syndicated feed.)"
265,Sat Oct 09 00:56:16 +0000 2021,RT @ndtvfeed: Uncle Of Syrian President Returns Home From Decades-Long Exile: Report https://t.co/CORlsQcE5p https://t.co/qLxN1elSyy,https://www.ndtv.com/world-news/syrian-president-bashar-al-assads-uncle-rifaat-al-assad-returns-home-from-decades-long-exile-report-2569201,2,0,Uncle Of Syrian President Returns Home From Decades-Long Exile: Report,"the uncle of syrian president bashar al-assad has returned home from 36 years of exile to dodge arrest in france, the pro-government al-watan newspaper reported friday. rifaat al-assad, 84, arrived in damascus on thursday, al-watan said on its facebook page, nearly a month after a paris appeals court upheld a four-year prison sentence issued against him last year for misappropriating public funds in syria, laundering the spoils and building a vast property portfolio in france with ill-gotten gains. formerly syria's vice president, rifaat al-assad left his home country in 1984 after mounting a failed coup against his brother hafez, who led syria from 1971 to 2000. ""in order to prevent his imprisonment in france .. president assad rises above what rifaat al-assad has said and done and allows him to return to syria,"" al-watan said. rifaat is not expected to take up any political role, al-watan added. dubbed the ""butcher of hama"" for his alleged role in putting down an uprising in central syria in 1982, assad has been under investigation in france since 2014. he was tried for crimes allegedly committed between 1984 and 2016, including aggravated tax fraud and misappropriation of syrian funds. a paris court last june dismissed charges against assad for the period 1984 to 1996, but found him guilty of organised laundering of funds embezzled from the syrian public purse between 1996 and 2016. he was also convicted of tax fraud. last month, the paris appeals court upheld the verdict against him. he may not have to serve in prison given his advanced age, but the confiscation of his french real estate assets, worth an estimated 90 million euros ($106 million), ordered at his initial trial, will now go ahead. his french fortune includes two townhouses in chic parisian neighbourhoods, a stud farm, about 40 apartments, and a chateau.   assad and his family also built up a huge portfolio of properties in spain, valued at around 695 million euros, which were all seized by the authorities in 2017. (except for the headline, this story has not been edited by ndtv staff and is published from a syndicated feed.)"
266,Sat Oct 09 00:56:14 +0000 2021,RT @ndtvfeed: 4 Minor Girls Missing From Delhi Children's Home Traced In Assam: Police https://t.co/RbYoZyXMnb https://t.co/1F1WcLbXyj,https://www.ndtv.com/india-news/4-minor-girls-missing-from-delhi-childrens-home-traced-in-assam-police-2569194,5,0,4 Minor Girls Missing From Delhi Children's Home Traced In Assam: Police,"delhi police has traced four minor girls who had gone missing from a children's home in new delhi were traced in assam. according to the police, the girls were reported missing from children's home in kamla nagar on the night of september 22. ""an immediate investigation began after the missing complaint was lodged by the lady warden of the children's home and cctv footages in the vicinity of the home were analyzed,"" stated the police. ""during the inquiry, it came to notice that one of the missing girls was from a resident of naogaon assam and others were residents of jharkhand, uttar pradesh, and delhi respectively,"" the police stated further. the police also said that on the night of september 22, the four girls made a plan to leave the children home and reached assam by train.   ""immediately, the child helpline of naogoan, assam was contacted and information about all four missing girls was shared with the concerned authorities,"" stated the police. ""one girl, who was the resident of assam, has been handed over to a children's home in assam, and rest of the three girls have been safely handed over to children's home, kamla nagar, delhi,"" stated the police further."
267,Sat Oct 09 00:56:10 +0000 2021,RT @ndtvfeed: Shiv Sena's Sanjay Raut Issues Defamation Notice To Maharashtra BJP Chief https://t.co/mXG4GXKhm4 https://t.co/xPY5dfPzAs,https://www.ndtv.com/india-news/shiv-senas-sanjay-raut-issues-defamation-notice-to-maharashtra-bjp-chief-chandrakant-patil-2569192,15,0,Shiv Sena's Sanjay Raut Sends Defamation Notice To Maharashtra BJP Chief,"rajya sabha mp and shiv sena leader sanjay raut on friday issued a legal notice to the bjp state president chandrakant patil for his alleged defamatory comment linking him and his wife, varsha to the pmc bank scam. ""i have issued a legal notice to chandrakantdada patil for his defamatory, baseless and bogus comments against me and my wife. if chandrakant dada doesn't give an unconditional apology..i will be taking further legal action and move the honourable court,"" tweeted mr raut.   mr raut also attached a copy of the notice with his tweet. ""the statement made by you in you open letter/reply, claiming the wife of our client varsha s raut, has received an amount of â‚¹ 50,00,000 out of the pmc bank scam is unwarranted,"" said shiv sena leader's advocate vikrant sabne in the notice. mr sabne, on mr raut's behalf, asked mr patil to clarify the facts in seven days, ""failure of which we would be constrained to initiate necessary legal action under prevailing law,"" said the notice."
268,Sat Oct 09 00:56:08 +0000 2021,RT @ndtvfeed: US Delegation To Meet Taliban In First High-Level Talks Since Pullout https://t.co/0n1Zf0suEW https://t.co/MoSD6TGU2G,https://www.ndtv.com/world-news/us-delegation-to-meet-taliban-in-first-high-level-talks-since-pullout-report-2569190,1,0,US To Hold First High-Level Talks With Taliban Since Afghan Withdrawal: Report,"a u.s. delegation will meet with senior taliban representatives in doha on saturday and sunday in their first face-to-face meeting at a senior level since washington pulled its troops from afghanistan and the hardline group took over the country, two senior administration officials told reuters. the high-level u.s. delegation will include officials from the state department, usaid and the u.s. intelligence community, will press the taliban to ensure continued safe passage for u.s. citizens and others out of afghanistan and to release kidnapped u.s. citizen mark frerichs, the officials said. another top priority will be to hold the taliban to its commitment that it will not allow afghanistan to again become a hotbed for al qaeda or other extremists while pressing the group to improve access for humanitarian aid as the country faces the prospect of a ""really severe and probably impossible to prevent"" economic contraction, u.s. officials said. u.s. special representative zalmay khalilzad, who has for years spearheaded u.s. dialogue with the taliban and been a key figure in peace talks with the group, will not be part of the delegation. the u.s. team will include the state department's deputy special representative tom west as well as top usaid humanitarian official sarah charles. on the taliban side, cabinet officials will be attending, officials said. ""this meeting is a continuation of the pragmatic engagements with the taliban that we've had ongoing on matters of vital national interest,"" said a senior administration official, speaking on the condition of anonymity. ""this meeting is not about granting recognition or conferring legitimacy. we remain clear that any legitimacy must be earned through the taliban's own actions. they need to establish a sustained track record,"" the official said. the united states' two decades-long occupation of afghanistan culminated in a hastily organized airlift in august which saw more than 124,000 civilians including americans, afghans and others being evacuated as the taliban took over. but thousands of other u.s.-allied afghans at risk of taliban persecution were left behind. washington and other western countries are grappling with difficult choices as a severe humanitarian crisis looms large over afghanistan. they are trying to formulate how to engage with the taliban without granting it the legitimacy it seeks while ensuring humanitarian aid flows into the country. many afghans have started selling their possessions to pay for ever-scarcer food. the departure of u.s.-led forces and many international donors robbed the country of grants that financed 75% of public spending, according to the world bank. while there was an improvement for humanitarian actors get access to some areas that they haven't been in a decade, problems still persisted, the u.s. official said, adding that the u.s. delegation would press taliban to improve. ""right now, we are facing some real access issues....there are a lot of challenges in ensuring that female aid workers are provided unimpeded access to all areas,"" the official said and added that washington needed to see an improvement by the taliban on this front ""if we are to contemplate even more robust humanitarian assistance."" pressure on women's rights while the taliban has promised to be more inclusive than when it led the country from 1996 to 2001, the united states has repeatedly said it will judge the new taliban government based on its deeds not its words. the taliban drew from its inner high echelons to fill top posts in afghanistan's new provisional government announced last month, including an associate of the islamist terrorist group's founder as premier and a wanted man on a u.s. terrorism list as interior minister. there were no outsiders and no women in the cabinet. the european union foreign policy chief said on sunday its behavior up to now was ""not very encouraging."" ""we will certainly press the taliban to respect the rights of all afghans including women and girls and to form an inclusive government with broad support,"" the u.s. official said. he added that there were discrepancies between the taliban's promises of continued safe passage and implementation. ""as a practical matter, their implementation of their commitments have been uneven. it is true that sometimes we receive assurances from certain levels but then follow through on those assurances has truly been uneven,"" the official said. the united states has directly facilitated the departure of 105 u.s. citizens and 95 lawful permanent residents out of afghanistan since aug. 31, when u.s. withdrawal was completed, state department spokesperson ned price said on thursday.   he declined to provide a precise figure for those remaining, but said the agency was in contact with ""dozens of americans in afghanistan who wish to leave"" but that the number was dynamic and constantly changing. (except for the headline, this story has not been edited by ndtv staff and is published from a syndicated feed.)"
269,Sat Oct 09 00:56:06 +0000 2021,RT @ndtvfeed: Earthquake in Arunachal Pradesh With Magnitude 3.6 Strikes Near Itanagar https://t.co/UTGHA9zX1u https://t.co/s2upMoHfqp,https://www.ndtv.com/india-news/earthquake-in-arunachal-pradesh-today-with-magnitude-3-6-earthquake-in-india-2569177,2,0,Earthquake in Arunachal Pradesh With Magnitude 3.6 Strikes Near Itanagar,"an earthquake of magnitude 3.6 was reported near itanagar in arunachal pradesh on saturday morning, according to india's national center for seismology. the epicentre of the earthquake was 80 km west-northwest (wnw) of itanagar, arunachal pradesh, india, the agency said. the earthquake struck at 1:24 am ist at a depth of 5 km from the surface.   tremors were felt in the following areas: are you living in the region, did you feel the earthquake? use the comments box to share details or tweet your photos and videos to @ndtv."
270,Sat Oct 09 00:56:04 +0000 2021,RT @ndtvfeed: No Arrests Without Evidence In UP Violence Case: Yogi Adityanath https://t.co/MnUNlY05lb https://t.co/atq568Xjim,https://www.ndtv.com/india-news/no-arrest-will-be-made-without-evidence-in-lakhimpur-kheri-violence-case-up-cm-yogi-adityanath-2569182,34,0,No Arrest Will Be Made Without Evidence In UP Violence Case: Yogi Adityanath,"uttar pradesh chief minister yogi adityanath on friday said no arrest will be made without evidence in the lakhimpur kheri violence case and termed opposition leaders heading to meet the bereaved families as ""no goodwill messengers"". the violence left eight people, including four farmers, dead on sunday. ""everyone is equal before the law and according to the supreme court, no one can be arrested without evidence, and investigation is underway. fir has been lodged against a written complaint and no one will be spared,"" the chief minister said at a conclave organised by a private news channel. mr adityanath also stressed that there will be no injustice with anyone and no action will be taken under any pressure. ""there is no place for violence in a democracy, and when the law is giving guarantee to secure everyone, there is no need to take it into one's hands, whosoever they be,"" he said. attacking opposition leaders, who are going to lakhimpur kheri after the incident, he said, ""they are no goodwill messengers."" ""the priority of the government is to maintain peace and harmony. many faces among those who wanted to go to kheri are behind the incident. however, things will become clear after investigation,"" the chief minister said. on allegations that attempts are being made to save bjp leader and union minister ajay mishra's son, ashish mishra, who is named in the fir in the case, mr adityanath said, ""there is no such video. we have issued numbers, and if anyone has evidence, they can upload it. all will be crystal clear. there will be no injustice with anyone. no one will be allowed to take the law in his hand but no action will be taken under any pressure."" ""we will not arrest anyone on allegations. but yes, if someone is guilty, he will also not be spared irrespective of who he is,"" he stressed. four of the eight people who died on sunday were farmers, allegedly knocked down by vehicles carrying bjp workers. angry farmers then allegedly lynched some people in the vehicles. the other dead included two bjp workers and their driver. farmers have claimed that ashish mishra was in one of the vehicles, an allegation denied by him and his father who say they can produce evidence to prove he was at an event at that time. referring to a video of congress leader priyanka gandhi vadra sweeping the floor of a guesthouse''s room where she was kept in sitapur after being stopped from going to lakhimpur kheri, mr adityanath said, ""they have been reduced to this by the people of the state."" on the controversy over his ""abba jaan"" remark, he said, ""abba jaan is not an unparliamentary word. there are political parties who want muslim votes but are shying away from the word abba jaan."" referring to union minister ajay mishra's and haryana chief minister manohar lal khattar's speeches against the farmers' protest, which allegedly led to anger among the people, mr adityanath said, ""there is a difference between a political speech and a threat."" ""there is no meaning of such statements during political speeches as they are made according to the condition. however, one should take care. it is not only limited to bjp leaders as other party leaders also make such political statements. however, no one can take the law into their hands and kill any passerby,"" he said. on samajwadi party leader akhilesh yadav's claims that mr adityanath is only cutting ribbons and signing mous but no investment is coming to the state, the chief minister said, ""akhilesh ji has no time to know these things as he is the son of a rich man."" ""he wakes up at 12 noon, gets ready by 2 pm and meets his friends. by 4 pm, he goes for cycling. when the people were in need, he was touring australia and london. i wish him to go to australia or europe and have fun, i will be happy that one man of uttar pradesh has become nri,"" mr adityanath said. on aimim's asaduddin owaisi alleging that 35 per cent muslims are feeling harassed, mr adityanath said, ""if he could give a statement on the incidents in kashmir, where hindus and sikhs are being killed, he would have become leader."" about mr owaisi calling ayodhya as faizabad, the chief minister said, ""ayodha will be ayodhya but hyderabad will become bhagyanagar."" on the issue of illegal religious conversion, he said, ""we have made a law against it. bargaining in the name of service or for love jihad is not acceptable.""   ""the goraksha peeth and thousands of organisations serve people but do not bargain for conversion. i advise the governments of states like chhattisgarh and rajasthan to focus on such issues,"" he said. the chief minister also praised shivpal singh yadav, the estranged uncle of akhilesh yadav, and former punjab chief minister amarinder singh as leaders having massive people's support."
271,Sat Oct 09 00:56:02 +0000 2021,RT @ndtvfeed: Preliminary Enquiry By CBI Not Must In Corruption Cases: Supreme Court https://t.co/H2WTElXlCv https://t.co/skRluHMSuX,https://www.ndtv.com/india-news/preliminary-enquiry-by-cbi-not-must-in-corruption-cases-supreme-court-2569176,5,0,Preliminary Enquiry By CBI Not Must In Corruption Cases: Supreme Court,"the supreme court held on friday that preliminary enquiry (pe) is not mandatory before fir registration by the cbi under the code of criminal procedure or prevention of corruption act or the investigative agency's manual and the accused cannot insist on it as a right. the top court said that in case the information received by the cbi, through a complaint or a ""source information"" under cbi manual, discloses the commission of a cognizable offence, it can directly register a regular case instead of conducting a pe. the top court also clarified in its 64-page verdict that if the cbi chooses not to hold a pe, the accused cannot demand it as a matter of right. a bench of justices dy chandrachud, vikram nath and bv nagarathna set aside a telangana high court order of february 11, 2020 quashing the fir registered by cbi in disproportionate asset case against an 1992 batch irs officer vijayalakshmi and her husband audimulapu suresh, who is presently andhra pradesh education minister. ""in view of the discussion, we hold that since the institution of a preliminary enquiry in cases of corruption is not made mandatory before the registration of an fir under the crpc, pc act or even the cbi manual, for this court to issue a direction to that affect will be tantamount to stepping into the legislative domain,"" the bench said. ""hence, we hold that in case the information received by the cbi, through a complaint or a ""source information"" under chapter 8 (of cbi manual), discloses the commission of a cognizable offence, it can directly register a regular case instead of conducting a preliminary enquiry, where the officer is satisfied that the information discloses the commission of a cognizable offence,"" it said. the bench said however that its formulation does not take away from the value of conducting a pe in an appropriate case which has been acknowledged in catena of verdicts of this court where it has been held that the accepted norm -- be it in the form of cbi manual or like instruments -- is to insist on a preliminary inquiry. ""the registration of a regular case can have disastrous consequences for the career of an officer, if the allegations ultimately turn out to be false. in a preliminary enquiry, the cbi is allowed access to documentary records and speak to persons just as they would in an investigation, which entails that information gathered can be used at the investigation stage as well."" it said. the bench added that conducting a pe would not take away from the ultimate goal of prosecuting accused persons in a timely manner and ""we once again clarify that if the cbi chooses not to hold a preliminary enquiry, the accused cannot demand it as a matter of right"". it said that earlier verdicts of the top court had clarified that a pe is valuable in corruption cases but it does not vest a right in the accused and only ensure that there is no abuse of the process of law in order to target public servants. it said that it has been thus held in earlier verdicts that a pe is not mandatory when the information received discloses the commission of a cognizable offence. ""even when it is conducted, the scope of a preliminary enquiry is not to ascertain the veracity of the information, but only whether it reveals the commission of a cognizable offence. the need for a preliminary enquiry will depend on the facts and circumstances of each case. as an illustration, ''corruption cases'' fall in that category of cases where a preliminary enquiry ''may be made'',"" it said. the bench said that the cbi manual as held by this court earlier is not a statute enacted by the legislature and it is a compendium of administrative orders for the internal guidance of the cbi and the use of the expression ""may be made"" goes to emphasize that holding a preliminary enquiry is not mandatory. it said the precedents of this court and the provisions of the cbi manual make it abundantly clear that a pe is not mandatory in all cases which involve allegations of corruption. it added that similarly, the cbi manual notes that a pe is required only if the information (whether verified or unverified) does not disclose the commission of a cognizable offence. ""even when a preliminary enquiry is initiated, it has to stop as soon as the officer ascertains that enough material has been collected which discloses the commission of a cognizable offence,"" the bench said. the proposition that a pe is mandatory is plainly contrary to law, for it is not only contrary to the decision of the constitution bench but would also tear apart the framework created by the cbi manual, it added. the bench said the single judge of the telangana high court has acted completely beyond the settled parameters which govern the power to quash an fir. ""the single judge has donned the role of a chartered accountant. the single judge has completely ignored that the court was not at the stage of trial or considering an appeal against a verdict in a trial"", it said.   the cbi in its fir registered on september 20, 2017 has claimed that the couple has acquired assets worth over â‚¹ 5.55 crore against the income of over â‚¹ 4.84 crore during the check period of april 1, 2010 to february 29, 2016. it has said there was a 22.86 per cent jump in their income to the tune of assets worth â‚¹ 1,10,81,692."
272,Sat Oct 09 00:56:00 +0000 2021,"RT @ndtvfeed: Congress, Trinamool Lock In Twitter War Over Prashant Kishor's Tweet https://t.co/AHMG4Jche6 https://t.co/y7mchnQbyc",https://www.ndtv.com/india-news/congress-trinamool-congress-lock-in-twitter-war-over-prashant-kishors-tweet-2569172,4,0,"Congress, Trinamool Locked In Twitter War Over Prashant Kishor's Tweet","the relationship between the congress and the tmc friday touched a new low with mamata banerjee's party taking a dig at rahul gandhi's defeat in amethi in the 2019 lok sabha polls, wondering whether the congress can erase the loss through a twitter trend. the twitter war between the two parties wanting to lead an opposition front against the bjp started friday morning after poll strategist prashant kishor, in a message for the congress said those looking for a quick revival of the grand old party-led coalition following the lakhimpur kheri incident are in for a big disappointment. ""people looking for a quick, spontaneous revival of gop led opposition based on the lakhimpur kheri incident are setting themselves up for a big disappointment,"" mr kishor said on his twitter handle. ""unfortunately there are no quick-fix solutions to the deep-rooted problems and structural weakness of gop,"" he said. mr kishor had worked for the tmc in the march-april assembly polls and shares a very good relationship with the party's top brass. senior congress leader and chhattisgarh chief minister bhupesh baghel was quick to hit back, saying to become a national alternative deep-rooted and concerted efforts are needed. ""people looking for a ""national"" alternative based on poaching inc functionaries who can't win even their seats is in for a big disappointment. unfortunately, to become a national alternative deep-rooted and concerted efforts are needed and there are no quick-fix solutions,"" he tweeted. mr baghel was apparently referring to the recent induction of former congress mp and its women's wing chief susmita dev and former goa chief minister luizinho faleiro into the tmc. the modi congress which has been criticising the congress over its alleged failure to put up a fight against the bjp called mr baghel's remarks a ""shoddy attempt to please the high command"".   ""rich words coming from a first-time cm. punching above your weight doesn't bring honour to you, mr.@bhupeshbaghel.what a shoddy attempt to please the high command! by the way, is @incindiagoing to try to erase the historical defeat at amethi through yet another twitter trend?"" the tmc shot back on the microblogging website. west bengal's ruling party was ostensibly alluding to congress leader rahul gandhi's defeat in amethi in the lok sabha polls. the ties between the congress and the tmc got strained recently after the latter's mouthpiece, ""jago bangla"" asserted party supremo mamata banerjee and not congress leader rahul gandhi has emerged as the face of the opposition against modi modi "
273,Sat Oct 09 00:55:58 +0000 2021,RT @ndtvfeed: Instagram Down For Some Users Days After Major Outage: Report https://t.co/ttlwlh725K https://t.co/JuDAZGjIDk,https://www.ndtv.com/world-news/instagram-down-for-some-users-days-after-major-outage-report-2569159,3,0,"Facebook Messenger, Instagram Facing Issues For Second Time In A Week","facebook inc confirmed on friday that some users were having trouble accessing its apps and services, days after the social media giant suffered a six-hour outage triggered by an error during routine maintenance on its network of data centers. some users were unable to load their instagram feeds, while others were not able to send messages on facebook messenger. ""we're aware that some people are having trouble accessing our apps and products. we're working to get things back to normal as quickly as possible and we apologize for any inconvenience,"" facebook said in a tweet. people swiftly took to twitter to share memes about the second instagram disruption this week. web monitoring group downdetector showed there were more than 36,000 incidents of people reporting issues with photo-sharing platform instagram on friday. there were also more than 800 reported issues with facebook's messaging platform. downdetector only tracks outages by collating status reports from a series of sources, including user-submitted errors on its platform. the outage might have affected a larger number of users.   the outage on monday was the largest downdetector had ever seen and blocked access to apps for billions of users of facebook, instagram and whatsapp. (except for the headline, this story has not been edited by ndtv staff and is published from a syndicated feed.)"
274,Sat Oct 09 00:30:00 +0000 2021,Kerala Farmers Ask Court To Declare Grey-Headed Swamphen As Vermin https://t.co/dLzSRonL1s https://t.co/a1y1aF7hHZ,https://ndtv.com/india-news/pokkali-rice-farmers-in-kerala-demand-high-court-to-declare-neela-kozhi-as-vermin-2568232,2,35,Kerala Farmers Ask Court To Declare Grey-Headed Swamphen As Vermin,"after terming rats, mice, fruit bats, and crows as vermin for destroying crops, pokkali rice farmers in kerala have now demanded the high court to add grey-headed swamphen or ""neela kozhi"" to the list. the grey-headed swamphens are usually found in uncultivated paddy fields or swampy areas of wetlands where they roost and breed. bugged by the persistent invasion by these birds of their paddy fields, where a special salt resistant variety of rice called ''pokkali'' is being cultivated, an ernakulam-based association of farmers has moved the kerala high court urging it to declare this particular species of swamphen as vermin. pokkali cultivation is a form of mixed farming, where five months are devoted to growing rice, another five months for prawn or fish breeding and remaining 60 days are a transient period between the two. according to the experts, the bird is a protected species under the wildlife protection act and that it can be declared as vermin only by the forest department of the state. the state government, on the other hand, opposed the plea saying the bird was migratory and this was the first time such a complaint had come. it said the farmers ought to have first approached the forest department before approaching the court. the court, however, asked the state government not to take such a technical objection, saying if the farmers did not have a problem, they would not have filed a writ petition. the court asked the state government to inform it whether the grievance of the farmers, represented by advocates t r s kumar, mithun c thomas and akshay joseph, was genuine and if not, then what was the motive behind filing the instant plea. in july this year, the high court had permitted farmers to hunt down wild boars attacking farmlands in certain parts of the state and had asked the state government to declare the animal as vermin in those specific areas. a similar relief is being sought by the pokkali rice farmers for their fields in ernakulam. besides urging the court to declare the bird in question as a vermin as far as their fields are concerned, the farmers have also sought that they be protected from any action under the wildlife act if they kill, injure or trap the grey-headed swamphen while trying to protect their crop, which is primarily grown in thrissur, ernakulam and alappuzha districts of the state. the grey-headed swamphen is a water bird which commonly inhabits dense marshy areas, rice fields and wetlands in kerala and it lives as a large community in these areas. experts, like dr p o nameer, say that while the swamphens are not an endangered or migratory species, they are protected under the wildlife protection act. dr nameer, the dean of college of climate change and environmental science at vellanikkara, which comes under the kerala agricultural university, said that while these birds have been found to cause damage to crops in various parts of the state, the loss to farmers was not as huge as was being claimed. he said that generally the farming community would prefer to put all animals and birds in the vermin category. dr nameer said if farmers have suffered losses, they can seek compensation from the government. with regard to the instant case, he said the grey-headed swamphens were usually found in uncultivated paddy fields or swampy areas of wetlands where they roost and breed and therefore, if such areas are cultivated the birds might move out of the area. the farmers, however, claim that a major reason for the intrusion of the bird into their paddy fields is ""scarcity of food and unsuitable habitat"" and they use it for shelter and reproduction ""due to the high coverage generated by the pokkali rice plant"". in their plea, the farmers have said that these birds arrive after sowing of the seeds in june and remain there till harvest time -- which is in november -- and during the intervening period they wreak havoc on the growing crops by feeding on the buds and cutting the paddy stems to build nests. it also results in bald patches in the fields, the farmers have claimed. the activities of the bird have caused huge damage to the pokkali rice crops, whose cultivation area has dropped to less than 1,000 hectares in kerala where in the past it was being grown on more than 25,000 hectares of land, the plea has said.     (except for the headline, this story has not been edited by ndtv staff and is published from a syndicated feed.)"
275,Fri Oct 08 23:30:00 +0000 2021,Biden Restores National Monument Protections Slashing Trump-Era Policy https://t.co/XqsUnpdmFq https://t.co/cUd8WdQ9h0,https://ndtv.com/world-news/joe-biden-restores-national-monument-protections-slashing-donald-trump-era-policy-2568389,2,39,Biden Restores National Monument Protections Slashing Trump-Era Policy,"three national us monuments will have their protected status restored friday, continuing joe biden's efforts to roll back the environmental policies of his predecessor. under donald trump protections around natural areas -- often home to endangered species or archaeological sites -- were rolled back, outraging conservationists and native american communities. ""president biden will sign three proclamations restoring protections for bears ears, grand staircase-escalante, and northeast canyons and seamounts national monuments,"" the white house said thursday. utah's grand staircase-escalante will return to its original size of 1.87 million acres, after trump cut about 45 percent of its land in 2017. bears ears will actually expand under biden's plans. in maritime areas -- northeast canyons and seamounts -- the capture of red crabs and american lobsters will be slowly reduced under new fishing protections, until the practice is banned there from september 2023. biden will sign the orders on friday, us media reported.   the areas are home to more than 100,000 archaeological sites, including rock art that is at least 5,000 years old and the remains of 21 previously unknown dinosaur species. (this story has not been edited by ndtv staff and is auto-generated from a syndicated feed.)"
276,Fri Oct 08 22:30:00 +0000 2021,"Woman Trashes McDonald's Outlet Because Her ""Coffee Took Too Long"" https://t.co/ifleL4wAp0 https://t.co/3AIKdvtEf7",https://ndtv.com/offbeat/watch-woman-filmed-trashing-mcdonald-s-outlet-because-her-coffee-took-too-long-2568169,1,47,"Watch: Woman Trashes McDonald's Outlet Because Her ""Coffee Took Too Long""","we have all heard of -- or witnessed -- disgruntled customers and their unreasonable demands. but with the advent of social media, incidents of erratic behaviour by customers are often caught on camera and shared for the world to see. one such display of entitlement was recorded recently at a mcdonald's outlet in arkansas, usa. it all began when a woman grew impatient with the waiting time for her coffee at the eatery. when told that it would take five minutes as per the timer, she reacted by dropping food trays and table numbers onto the floor. when threatened with a police complaint, the customer said that she was diabetic and the low blood sugar made her act this way. the entire incident was caught on camera by a fellow customer, who shared it on social media. according to newsweek, the clip was shared on tiktok by the handle â€œtill.bad.decisionsâ€ and has been watched over 1.1 million times.  the clip was also shared on youtube by viralhog, which features a detailed description of what went down at the eatery as per the customer who recorded the video. in it, the customer who recorded the video is quoted as saying, â€œwhile standing in line at my local mcdonald's, the woman in the video started asking if it took five minutes to make coffee. the employee replied, 'yes, it does literally, there's a timer on it.' the next thing she said was that everyone needed to stop standing around talking and do a little bit of work and be a little more professional.â€ explaining what happened next, the description adds, â€œshe then proceeded to push the trays to the floor in slow motion. then knocked over the table numbers. the manager said there was a non-emergency police number she could call and asked for her license plate numberâ€¦she walked back and said 'why because i have diabetes and my sugar is low?'â€ the manager did, in fact, call the non-emergency line. the irate customer continued to hang around while others at the eatery helped the employees clean the mess. this angered her even more. â€œduring that time she said, 'this is ridiculous.' to which i replied 'i don't reckon they're the ones being a ridiculous baby.' she snapped back with 'all they had to do was shut up and work,' before she walked back over to the table,â€ the description added. at no point, the video revealed did the woman attempt to clean the mess she created. the woman left before the police arrived. â€œi showed the video to the police,â€ the customer who recorded the incident added. reacting to the clip on youtube, viewers seemed appalled by the woman's behaviour. one user sarcastically commented, â€œwhat a powerful person: bullying the clerks at a fast-food restaurant. impressive.â€   a user, tanbir, said, â€œshe must have been a terrible bully at school.â€ pointing out a hole in the woman's â€œlow blood sugarâ€ story, a user, ladenna young, said, â€œcoffee is not what people order to bring their blood sugar up. they would drink some type of juice or get a cookie or something. smh.â€"
