,time,text,url
1266,Mon Oct 04 07:18:29 +0000 2021,"RT @ndtvfeed: Assam Congress MLA, Arrested For Remark On 1983 Agitation, Suspended https://t.co/8l6VhFCp3T https://t.co/jWoFFEx8DU",https://www.ndtv.com/india-news/assam-congress-mla-arrested-for-controversial-remark-on-those-who-lost-lives-in-1983-agitation-suspended-2562958
1267,Mon Oct 04 07:18:26 +0000 2021,"RT @ndtvfeed: New Zealand Drops ""Covid Zero"" Goal After ""Game Changer"" Delta Variant https://t.co/CpxDBSORjD https://t.co/bDmESHV4UG",https://www.ndtv.com/world-news/coronavirus-new-zealand-drops-covid-zero-goal-after-game-changer-delta-variant-2562950
1268,Mon Oct 04 07:08:33 +0000 2021,"Aam Aadmi Party delegation led by national spokesperson Raghav Chaddha (@raghav_chadha)  to reach #LakhimpurKheri.

#UttarPradesh",
1269,Mon Oct 04 07:03:50 +0000 2021,"""Haven't seen the video but even if he has a revolver, he has a licence; everyone has the right to carry one for se… https://t.co/8KZDDY8blW",https://twitter.com/i/web/status/1444921184966090752
1270,Mon Oct 04 06:57:46 +0000 2021,"Priyanka Gandhi Vadra, Stopped On Way To #LakhimpurKheri, Sweeps Detention Room

Read more: https://t.co/x8BJR8urLO https://t.co/5KHUOp9x9j",https://www.ndtv.com/india-news/video-priyanka-gandhi-vadra-stopped-on-way-to-up-district-sweeps-detention-room-2563017
1271,Mon Oct 04 06:50:53 +0000 2021,"#COVID19 | Today’s Vaccination Update - the latest #CovidVaccination equation for Monday, 4th October. https://t.co/gyfVjZJwWs",
1272,Mon Oct 04 06:50:45 +0000 2021,"RT @Gadgets360: The largest comet ever discovered is headed towards our solar system 
https://t.co/8nrFCplzkk https://t.co/RENOFMa90C",https://gadgets.ndtv.com/science/news/comet-bernardinelli-bernstein-bb-solar-system-largest-ever-seen-2031-date-reach-2562942
1273,Mon Oct 04 06:49:35 +0000 2021,"""There will be a country-wide agitation on this issue; oppressing farmers is unfortunate for democracy"": Congress l… https://t.co/9YmtdPmxJb",https://twitter.com/i/web/status/1444917597615628292
1274,Mon Oct 04 06:49:34 +0000 2021,Samyukta Kisan Morcha asks President Ram Nath Kovind to remove #Haryana Chief Minister ML Khattar for his alleged r… https://t.co/0JuJiKwz0d,https://twitter.com/i/web/status/1444917592846708736
1275,Mon Oct 04 06:48:22 +0000 2021,"In letter to President Ram Nath Kovind, Samyukta Kisan Morcha demands sacking of Minister of State for Home, Ajay M… https://t.co/oYgcvyek7n",https://twitter.com/i/web/status/1444917292807057408
1276,Mon Oct 04 06:46:18 +0000 2021,CBI and SIT file status report in a sealed cover before the #Calcutta High Court in post-poll violence case; Novemb… https://t.co/btHNyqLcvN,https://twitter.com/i/web/status/1444916770809139202
1277,Mon Oct 04 06:44:21 +0000 2021,"Pragatisheel Samajwadi Party (Lohia) leader, Shivpal Singh Yadav, who was on his way to #LakhimpurKheri, detained b… https://t.co/DHP5YO0VGY",https://twitter.com/i/web/status/1444916283414171651
1278,Mon Oct 04 06:43:02 +0000 2021,"ITBP DG Sanjay Arora flags off a cycle rally to #Gujarat's Kevadia from National Police Memorial, Delhi as part of… https://t.co/QUGycbBv7h",https://twitter.com/i/web/status/1444915949363097606
1279,Mon Oct 04 06:39:18 +0000 2021,"Congress leader Priyanka Gandhi seen sweeping the floors of the room in which she has been detained, while on her w… https://t.co/iSqQsecECM",https://twitter.com/i/web/status/1444915012108275714
1280,Mon Oct 04 06:31:40 +0000 2021,#Haryana: Farmers take out a protest march in Ambala over the death of farmers in Uttar Pradesh's #LakhimpurKheri.… https://t.co/93osxsExgo,https://twitter.com/i/web/status/1444913090731073539
1281,Mon Oct 04 06:29:13 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/PGz4Jlh3Tc",http://ndtv.com
1282,Mon Oct 04 06:25:14 +0000 2021,"#Kerala High Court quashes State Government's order, issued in May, that reduced charge of RT-PCR tests in private… https://t.co/3K95ZUyDv8",https://twitter.com/i/web/status/1444911469628313601
1283,Mon Oct 04 06:23:58 +0000 2021,"As a citizen, I think there should a judicial inquiry by a sitting judge. Before that, the union minister must be d… https://t.co/x36rDzIUQZ",https://twitter.com/i/web/status/1444911154250362885
1284,Mon Oct 04 06:07:17 +0000 2021,"#NDTVExclusive | ""We were chased down by the UP police without any sanctions or authority; took us into custody"": C… https://t.co/vF7vvdv9Eo",https://twitter.com/i/web/status/1444906953105346563
1285,Mon Oct 04 06:02:46 +0000 2021,"RT @Gadgets360: Amazon, Flipkart festive season sales: Best offers on mobile phones today
https://t.co/cswYyS1Lg7 https://t.co/WRPejgNZUb",https://gadgets.ndtv.com/mobiles/features/amazon-great-indian-festival-flipkart-big-billion-days-2021-sale-best-offers-on-mobile-phones-2562938
1286,Mon Oct 04 05:56:32 +0000 2021,#JustIn | Punjab Chief Minister Charanjit Singh Channi to visit #LakhimpurKheri; state administration writes to… https://t.co/wEaMKkLT2A,https://twitter.com/i/web/status/1444904249784029186
1287,Mon Oct 04 05:40:09 +0000 2021,RT @ndtvfeed: Delhi Police Issue Traffic Advisory Due To Protests Over UP Violence https://t.co/QGjUskh4Cv https://t.co/gbp0hW70Nr,https://www.ndtv.com/india-news/delhi-police-issues-traffic-advisory-due-to-protest-over-lakhimpur-kheri-incident-2562936
1288,Mon Oct 04 05:40:04 +0000 2021,"RT @ndtvfeed: India, Sri Lanka 12-Day Military Exercise Begins https://t.co/5ZbvVlHiPA https://t.co/tQV7gDRkdX",https://www.ndtv.com/india-news/india-sri-lanka-begin-12-day-military-exercise-with-focus-on-counter-terror-cooperation-2562919
1289,Mon Oct 04 05:37:02 +0000 2021,RT @CricketNDTV: Former India cricketer #AakashChopra has said that #KolkataKnightRiders (#KKR) need to drop captain #EoinMorgan owing to h…,
1290,Mon Oct 04 05:36:58 +0000 2021,Security tightened at the Uttar Pradesh-Delhi border following #LakhimpurKheri violence on Sunday. https://t.co/ZCqmWn8J4J,
1291,Mon Oct 04 05:35:29 +0000 2021,"#Assam Pradesh Congress Committee suspends MLA Sherman Ali Ahmed from the party for ""repeatedly violating party dis… https://t.co/Wjpa4MBKtj",https://twitter.com/i/web/status/1444898950138449926
1292,Mon Oct 04 05:30:13 +0000 2021,"We've seen Priyanka Gandhi Vadra doing political tourism earlier. It's an attempt to hamper probe, manipulate publi… https://t.co/0qroar54Ff",https://twitter.com/i/web/status/1444897625086566403
1293,Mon Oct 04 05:29:01 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/VnGU2ceo41",http://ndtv.com
1294,Mon Oct 04 05:28:16 +0000 2021,"We're taking this matter seriously, it's under investigation. CM has said that culprits will be punished. Oppositio… https://t.co/zYGbVhVeRK",https://twitter.com/i/web/status/1444897136315801603
1295,Mon Oct 04 05:17:52 +0000 2021,RT @ndtvfeed: Thane Woman Duped Of Rs 11.45 Lakh On Pretext Of Exchanging Old Currency https://t.co/0tzraaiefW https://t.co/JhD1zJMEA0,https://www.ndtv.com/india-news/maharashtra-thane-woman-duped-of-rs-11-45-lakh-on-pretext-of-exchanging-old-currency-2562906
1296,Mon Oct 04 05:17:50 +0000 2021,RT @ndtvfeed: The Biggest Revelations From The Pandora Papers Leak https://t.co/h7rYkHVEfW https://t.co/qmVE3Zwvj7,https://www.ndtv.com/world-news/pandora-papers-leak-jordan-king-pandora-paper-leak-imran-khan-tony-blair-the-biggest-revelations-from-the-pandora-papers-leak-2562925
1297,Mon Oct 04 05:17:49 +0000 2021,RT @ndtvfeed: Fumio Kishida Approved As Japan's Next Prime Minister https://t.co/pTl81s9a8Z https://t.co/o0DTZCfRmQ,https://www.ndtv.com/world-news/japan-prime-minister-fumio-kishida-approved-as-japans-next-prime-minister-2562922
1298,Mon Oct 04 05:17:46 +0000 2021,"RT @ndtvfeed: In Spectacular Pics, Indian Air Force Shows How To Be 'Smart And Pretty' https://t.co/8IG8QgpLtD https://t.co/QpqAU2fIZ0",https://www.ndtv.com/offbeat/in-spectacular-pics-indian-air-force-shows-how-to-be-smart-and-pretty-2562910
1299,Mon Oct 04 05:17:42 +0000 2021,"RT @ndtvfeed: SRK's Son, Aryan, In Court Today After Arrest In Drugs-On-Cruise Case https://t.co/sQG59pfz0E https://t.co/0guXNfIc5f",https://www.ndtv.com/india-news/shah-rukh-khans-son-aryan-in-court-today-after-arrest-in-drugs-on-cruise-case-2562900
1300,Mon Oct 04 05:17:39 +0000 2021,"RT @ndtvfeed: ""They Are Stunned By Your Courage"": Rahul Gandhi On Priyanka vs UP Cops https://t.co/U00LDA5Zrf https://t.co/wbDAKINUwV",https://www.ndtv.com/india-news/rahul-gandhi-on-priyanka-gandhi-vadra-vs-up-cops-they-are-stunned-by-your-courage-2562884
1301,Mon Oct 04 05:17:37 +0000 2021,RT @ndtvfeed: Merck's New Covid Pill Raises Hopes For Nations Struggling To Vaccinate https://t.co/S7Tf3etRU7 https://t.co/8s0ftUOMYu,https://www.ndtv.com/world-news/coronavirus-mercks-new-covid-pill-raises-hopes-for-nations-struggling-to-vaccinate-2562874
1302,Mon Oct 04 05:17:35 +0000 2021,"RT @ndtvfeed: 20,799 Fresh Covid Cases In India, 9% Lower Than Yesterday https://t.co/fzntoK9uYK https://t.co/Wt2Vfn2K9j",https://www.ndtv.com/india-news/coronavirus-20-799-fresh-covid-19-cases-in-india-in-last-24-hours-9-per-cent-lower-than-yesterday-2562859
1303,Mon Oct 04 05:16:29 +0000 2021,"#AryanKhan will be produced before a court in Mumbai today, a day after he and seven others were arrested following… https://t.co/2RRYtZU2bZ",https://twitter.com/i/web/status/1444894167956557824
1304,Mon Oct 04 05:15:59 +0000 2021,RT @carandbike: The upcoming #TataPunch micro SUV is all set to make its debut in India today. Catch the live updates from the unveiling ev…,
1305,Mon Oct 04 05:15:14 +0000 2021,"Akhilesh Yadav Detained After Protest Outside Home Over 8 Deaths In UP 

Read more: https://t.co/bXy2RpD56J

NDTV's… https://t.co/6pLw6biY96","https://www.ndtv.com/india-news/lakhimpur-kheri-akhilesh-yadav-sits-in-protest-outside-home-over-death-of-8-in-violence-2562888 , https://twitter.com/i/web/status/1444893853798993922"
1306,Mon Oct 04 05:14:49 +0000 2021,"RT @CricketNDTV: In the 18th over of #KKR's chase, #NitishRana broke the camera lens on the boundary with a powerful pull shot

#IPL2021 #K…",
1307,Mon Oct 04 05:13:21 +0000 2021,Senior BSP leader SC Mishra has claimed that the #UttarPradesh Police are not allowing him to leave his Lucknow res… https://t.co/3JQtxVgQFd,https://twitter.com/i/web/status/1444893381478465536
1308,Mon Oct 04 05:11:46 +0000 2021,"Congress Leaders Not Allowed To Land In Lucknow, Alleges Party 

Read more: https://t.co/6ixgDcIwz7 https://t.co/chEcTA3A89",https://www.ndtv.com/india-news/permission-denied-for-chhattisgarh-chief-ministers-flight-to-land-in-lucknow-airport-day-after-up-violence-congress-sources-2562846
1309,Mon Oct 04 05:10:41 +0000 2021,"#UttarPradesh Government urges Punjab chief secretary to not let anyone from the state go to #LakhimpurKheri, where… https://t.co/INQMmrQ4I0",https://twitter.com/i/web/status/1444892708137406466
1310,Mon Oct 04 05:10:07 +0000 2021,"#FarmersProtest | While Union Minister Ajay Mishra has denied that his son, Ashish Mishra, was present at… https://t.co/ql9Gk1stH8",https://twitter.com/i/web/status/1444892568848932864
1311,Mon Oct 04 04:53:28 +0000 2021,"Samajwadi Party chief Akhilesh Yadav detained, not allowed to leave his house after being stopped from visiting the… https://t.co/6uc0ehuG4Z",https://twitter.com/i/web/status/1444888379104145409
1312,Mon Oct 04 04:47:48 +0000 2021,"SRK's Son, #AryanKhan, In Court Today After Arrest In Drugs-On-Cruise Case 

Read more: https://t.co/jrSx3LxFfH

ND… https://t.co/CdUGna27Qx","https://www.ndtv.com/india-news/shah-rukh-khans-son-aryan-in-court-today-after-arrest-in-drugs-on-cruise-case-2562900 , https://twitter.com/i/web/status/1444886952029954049"
1313,Mon Oct 04 04:44:19 +0000 2021,"""The governments' attitude towards the #FarmersProtests has always been political and cruel"": Puspendra Singh, Farm… https://t.co/yijxeBNQjJ",https://twitter.com/i/web/status/1444886075319603202
1314,Mon Oct 04 04:42:19 +0000 2021,"""They had weapons in their cars; blaming farmers to cover-up,"" says a farmer leader on the violence that broke out… https://t.co/9FDc537Ktu",https://twitter.com/i/web/status/1444885572200189956
1315,Mon Oct 04 04:40:49 +0000 2021,"RT @CricketNDTV: Impressed with Venkatesh Iyer's all-round show in #IPL2021, former India batter #SanjayManjrekar feels the #KKR youngster…",
1316,Mon Oct 04 04:39:10 +0000 2021,Samajwadi Party chief Akhilesh Yadav is on a sit-in outside his home in Lucknow after the police stopped him from v… https://t.co/yozdJjZAHf,https://twitter.com/i/web/status/1444884779820666884
1317,Mon Oct 04 04:39:02 +0000 2021,"RT @Gadgets360: Facebook chooses 'profit over safety,' says whistleblower 
https://t.co/HDiJ6FKLhI https://t.co/cVezo50cks",https://gadgets.ndtv.com/social-networking/news/facebook-whistleblower-hate-child-safety-mental-health-profit-over-safety-frances-haugen-2562895
1318,Mon Oct 04 04:38:50 +0000 2021,"""The way farmers have been treated shows their mentality. It shows that if you stand against them, you will be crus… https://t.co/JPXGrTFYDk",https://twitter.com/i/web/status/1444884693086732288
1319,Mon Oct 04 04:37:27 +0000 2021,"Actor Shah Rukh Khan's son, #AryanKhan, among 2 others placed in Narcotics Control Bureau's custody for a day; 8 de… https://t.co/bpfeAbmxa6",https://twitter.com/i/web/status/1444884346549284864
1320,Mon Oct 04 04:33:42 +0000 2021,"Akhilesh Yadav Sits In Protest Outside Home Over Death Of 8 In #LakhimpurKheri Violence 

Read more:… https://t.co/1WDdI59aId",https://twitter.com/i/web/status/1444883403065774080
1321,Mon Oct 04 04:32:45 +0000 2021,"""Even Britishers would not have committed the kind of atrocities this government is committing against farmers. MoS… https://t.co/A7L2PHPjKk",https://twitter.com/i/web/status/1444883162836791296
1322,Mon Oct 04 04:31:17 +0000 2021,Lucknow: Samajwadi Party president Akhilesh Yadav stage a sit-in protest outside his residence after police stopped… https://t.co/AXFb2efO3t,https://twitter.com/i/web/status/1444882793293619201
1323,Mon Oct 04 04:30:23 +0000 2021,"""In the name of demonstration and democratic rights, this kind of anarchy and rioting are bound to take place espec… https://t.co/9IlH8cLL3g",https://twitter.com/i/web/status/1444882567753179137
1324,Mon Oct 04 04:28:48 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/69QpGeOUCo",http://ndtv.com
1325,Mon Oct 04 04:25:23 +0000 2021,"""A case should be filed against #UttarPradesh police; shouldn't have allowed the convoy to take the path where the… https://t.co/K0ifgjcGuY",https://twitter.com/i/web/status/1444881309327888391
1326,Mon Oct 04 04:20:41 +0000 2021,"#FarmersProtest | On Camera, Priyanka Gandhi vs UP Cops On Way To Violence-Hit #LakhimpurKheri 

Read more:… https://t.co/8wVXcfpW4P",https://twitter.com/i/web/status/1444880128987725825
1327,Mon Oct 04 04:19:31 +0000 2021,#FarmersProtest | A murder case has been filed against Union Minister of State for Home Affairs Ajay Kumar Mishra's… https://t.co/62wzVDV4Op,https://twitter.com/i/web/status/1444879831980707841
1328,Mon Oct 04 04:18:41 +0000 2021,"RT @Gadgets360: Opinion: #Bitcoin: What I hate, love, and fear about the cryptocurrency 
https://t.co/0KCOjvrLUu
#CryptoWithNDTV https://t.…",https://gadgets.ndtv.com/cryptocurrency/opinion/bitcoin-deep-dive-love-hate-fear-2562263
1329,Mon Oct 04 04:18:13 +0000 2021,RT @carandbike: .@TataMotors is all set to unveil the #Punch micro SUV in the country today. Here's all you can expect from the new entry-l…,
1330,Mon Oct 04 04:17:41 +0000 2021,"Murder Case Against Union Minister's Son, Others In #LakhimpurKheri Violence 

Read more: https://t.co/EqlmjfoZLx… https://t.co/Hi1uPOiTiT","https://www.ndtv.com/india-news/lakhimpur-kheri-up-police-files-case-against-union-ministers-son-14-others-over-death-of-8-including-4-farmers-in-violence-on-sunday-2562832 , https://twitter.com/i/web/status/1444879370800308232"
1331,Mon Oct 04 04:16:07 +0000 2021,"RT @CricketNDTV: Against #SRH, #KKR once again showed their squad depth with #ShakibAlHasan producing a fantastic direct hit to send #KaneW…",
1332,Mon Oct 04 04:08:04 +0000 2021,"#TurningPoint | ""KKR has all bases covered; except for the captain, everybody else is firing"": Ashok Malhotra (… https://t.co/I8pTYrC1JK",https://twitter.com/i/web/status/1444876952251289607
1333,Mon Oct 04 03:45:29 +0000 2021,#COVID19 https://t.co/dlarii1F4e,
1334,Mon Oct 04 03:41:10 +0000 2021,"Chhattisgarh Chief Minister Bhupesh Baghel on #UttarPradesh administration's order, ahead of his scheduled visit to… https://t.co/jENJmBdAH9",https://twitter.com/i/web/status/1444870181881217035
1335,Mon Oct 04 03:39:36 +0000 2021,RT @ndtvfeed: Permission denied for Chhattisgarh Chief Minister's flight to land in Lucknow airport day after UP violence: Congress sources…,
1336,Mon Oct 04 03:33:57 +0000 2021,"RT @ndtveducation: Maharashtra Schools Reopening Today, Attendance Not Mandatory
https://t.co/tpfcODsg63 https://t.co/AV47Mgcajb",https://www.ndtv.com/education/maharashtra-schools-reopening-today-attendance-not-mandatory
1337,Mon Oct 04 03:31:03 +0000 2021,"Maharashtra: A four-storey building collapsed in Kalbadevi area of Mumbai yesterday evening, killing a 61-year-old… https://t.co/MfxwYVjYMS",https://twitter.com/i/web/status/1444867634701295619
1338,Mon Oct 04 03:28:35 +0000 2021,"Top stories now on https://t.co/Fbzw6n8LeF 

#NDTVTopStories https://t.co/11HOqAACT9",http://ndtv.com
1339,Mon Oct 04 03:21:42 +0000 2021,"#WestBengal | ""Not Lost In A Single Ward"": Mamata Banerjee On ""Heart-Warming"" Results 

Read more:… https://t.co/5qDa2UChla",https://twitter.com/i/web/status/1444865281554272262
1340,Mon Oct 04 03:19:42 +0000 2021,"13 Grams Of Cocaine, 21 Grams Of Charas Found In Raid Involving SRK's Son, #AryanKhan

Read more:… https://t.co/oEuL3Itv9V",https://twitter.com/i/web/status/1444864780951560192
1341,Mon Oct 04 03:17:57 +0000 2021,Schools across #Maharashtra are reopening today; consent letter from parents to attend school mandatory for student… https://t.co/rs7sqDg3s9,https://twitter.com/i/web/status/1444864339429761025
1342,Mon Oct 04 03:12:44 +0000 2021,#LakhimpurKheri https://t.co/EaSJ3UoW8q,
1343,Mon Oct 04 03:07:12 +0000 2021,"RT @ndtvfeed: Police Case Against Union Minister's Son, 14 Others In UP Violence https://t.co/oPmm7ZX7wO https://t.co/N23UKSKTCI",https://www.ndtv.com/india-news/lakhimpur-kheri-up-police-files-case-against-union-ministers-son-14-others-over-death-of-8-including-4-farmers-in-violence-on-sunday-2562832
1344,Mon Oct 04 03:07:10 +0000 2021,"RT @ndtvfeed: Facebook Whistleblower Reveals Identity, Says Firm Chooses ""Profit Over Safety"" https://t.co/rFD2sPvD9R https://t.co/UDvWbiBb…",https://www.ndtv.com/world-news/facebook-whistleblower-reveals-identity-says-firm-chooses-profit-over-safety-2562823
1345,Mon Oct 04 03:07:08 +0000 2021,RT @ndtvfeed: China Property Giant Evergrande Suspends Hong Kong Market Trading https://t.co/Mr1gg8McV8 https://t.co/PFbaVHadmm,https://www.ndtv.com/world-news/china-property-giant-evergrande-suspends-hong-kong-market-trading-2562820
1346,Mon Oct 04 03:06:31 +0000 2021,"Farmers lodge complaint against Union Minister of State for Home, Ajay Mishra Teni, and his son, Ashish Mishra Teni… https://t.co/Re1MSq896f",https://twitter.com/i/web/status/1444861463735115777
1347,Mon Oct 04 03:06:07 +0000 2021,"#FarmersProtest | Haryana Chief Minister's Talk Of ""Armed Groups"" Draws Congress Barb 

Read more:… https://t.co/gjOFEYHRze",https://twitter.com/i/web/status/1444861361222266881
1348,Mon Oct 04 03:04:20 +0000 2021,"On Camera, Priyanka Gandhi vs #UttarPradesh Cops On Way To Violence-Hit #LakhimpurKheri

Read more:… https://t.co/VULAMEFlyq",https://twitter.com/i/web/status/1444860914675556355
1349,Mon Oct 04 03:03:20 +0000 2021,"I've received a memorandum (from farmers), demanding dismissal of MoS Home, registration of FIR based on their comp… https://t.co/6Uedg7waMK",https://twitter.com/i/web/status/1444860660542844928
1350,Mon Oct 04 03:00:55 +0000 2021,Police force deployed outside former #UttarPradesh chief minister and Samajwadi Party president Akhilesh Yadav's re… https://t.co/YOIj78VEeo,https://twitter.com/i/web/status/1444860051412246530
1351,Mon Oct 04 03:00:28 +0000 2021,"Murder Case Against Union Minister's Son, Others In UP Violence 

Read more: https://t.co/Eqlmjf7omX

NDTV's Alok P… https://t.co/5Eq0sQwFGB","https://www.ndtv.com/india-news/lakhimpur-kheri-up-police-files-case-against-union-ministers-son-14-others-over-death-of-8-including-4-farmers-in-violence-on-sunday-2562832 , https://twitter.com/i/web/status/1444859941366337553"
1352,Mon Oct 04 02:52:18 +0000 2021,UP Additional Chief Secretary Awanish Awasthi asks Lucknow airport not to allow Chhattisgarh Chief Minister Bhupesh… https://t.co/MgK7nO844N,https://twitter.com/i/web/status/1444857886123835392
1353,Mon Oct 04 02:43:58 +0000 2021,"On Camera, Priyanka Gandhi vs #UttarPradesh Cops On Way To Violence-Hit #LakhimpurKheri
https://t.co/Kmy4r1PK2x https://t.co/1oAvKzIwC7",https://www.ndtv.com/india-news/priyanka-gandhi-vadra-on-way-to-lakhimpur-kheri-in-uttar-pradesh-to-meet-families-of-farmers-killed-in-violence-detained-2562818
1354,Mon Oct 04 02:28:22 +0000 2021,"Top stories now on https://t.co/Fbzw6mR9Q5 

#NDTVTopStories https://t.co/jRrU9PS3oD",http://ndtv.com
1355,Mon Oct 04 01:27:10 +0000 2021,"RT @ndtvfeed: North, South Korea Restore Cross-Border Hotline With First Call In Months https://t.co/mEGg5xXr60 https://t.co/h0OZBB0dJk",https://www.ndtv.com/world-news/north-korea-south-korea-relations-north-south-korea-restore-cross-border-hotline-with-first-call-in-months-2562810
1356,Mon Oct 04 01:27:08 +0000 2021,RT @ndtvfeed: Man In Viral Selfie With SRK's Son Not An Officer: Anti-Drugs Agency https://t.co/tTJREkPzwi https://t.co/bhoOkqnJQv,https://www.ndtv.com/india-news/man-in-viral-selfie-with-shah-rukh-khans-son-aryan-khan-not-an-officer-anti-drugs-agency-2562748
1357,Mon Oct 04 01:27:06 +0000 2021,"RT @ndtvfeed: At Least 9 Dead As Cyclone Lashes Oman, Iran https://t.co/8Bc3s3Qz2s https://t.co/l6ll6Pm0iv",https://www.ndtv.com/world-news/at-least-9-dead-as-cyclone-shaheen-lashes-oman-iran-2562755
1358,Mon Oct 04 01:26:12 +0000 2021,"Priyanka Gandhi Vadra, other Congress leaders reach #LakhimpurKheri, where violence had erupted during a… https://t.co/ESgCNf8fwU",https://twitter.com/i/web/status/1444836216759799808
1359,Mon Oct 04 01:24:12 +0000 2021,"A drug supplier was taken into custody by Narcotics Control Bureau following raids in #Mumbai's Bandra, Andheri, Lo… https://t.co/JjWoo8iG6z",https://twitter.com/i/web/status/1444835712180883461
1360,Mon Oct 04 01:23:14 +0000 2021,"""An elephant was rescued from a pit near Odisha's Tembatola village in Mayurbhanj, late Saturday. A group of elepha… https://t.co/OPV2xRTZOm",https://twitter.com/i/web/status/1444835470983135237
1361,Mon Oct 04 01:21:58 +0000 2021,"Several areas were submerged in the aftermath of heavy rains in West Midnapore, West Bengal.

(ANI) https://t.co/zD1HfXH1px",
1362,Mon Oct 04 00:39:39 +0000 2021,"RT @ndtvfeed: LIVE: 3.38 Crore Covid Cases In India So Far, Over 4.48 Lakh Deaths https://t.co/D4UPFfrOZM https://t.co/3dsLtr9hlN",https://www.ndtv.com/india-news/coronavirus-india-live-updates-3-38-crore-covid-19-cases-in-india-so-far-over-4-48-lakh-deaths-2562777
1363,Mon Oct 04 00:39:33 +0000 2021,"RT @ndtvfeed: Mallikarjun Kharge Slams Kapil Sibal, Says Sonia Gandhi Is Congress Chief https://t.co/h0bzNxzLP3 https://t.co/IVtB2GSZd2",https://www.ndtv.com/india-news/sonia-gandhi-is-congress-chief-mallikarjun-kharge-on-kapil-sibals-no-president-remark-2562769
1364,Mon Oct 04 00:39:30 +0000 2021,RT @ndtvfeed: London Police Officer Charged With Rape https://t.co/rAZg7tbxhQ https://t.co/DRJSHtKB8F,https://www.ndtv.com/world-news/london-police-officer-charged-with-rape-2562775
1365,Mon Oct 04 00:39:27 +0000 2021,"RT @ndtvfeed: Racket Running Casino From Farmhouse In Delhi Busted, 16 Arrested: Police https://t.co/RspQesEb3j https://t.co/eIJntVJvN4",https://www.ndtv.com/delhi-news/racket-running-casino-from-farmhouse-in-delhis-alipur-busted-16-arrested-police-2562773
1366,Mon Oct 04 00:39:23 +0000 2021,RT @ndtvfeed: North Korea Will Restore Severed Communications With South: Report https://t.co/qHMy3XI7Rr https://t.co/HuHv3MTKuO,https://www.ndtv.com/world-news/north-korea-will-restore-severed-communications-with-south-korea-report-2562771
1367,Mon Oct 04 00:39:20 +0000 2021,"RT @ndtvfeed: ""One Who Is Silent, Is Already Dead"": Rahul Gandhi On UP Violence https://t.co/9z2I22gZp9 https://t.co/t2DFM9Y1HJ",https://www.ndtv.com/india-news/one-who-is-silent-is-already-dead-rahul-gandhi-on-up-violence-2562770
1368,Mon Oct 04 00:39:18 +0000 2021,RT @ndtvfeed: Pandora Papers Reveal Top Names Of Pakistan PM's Cabinet: Report https://t.co/0Z0WUU9HWJ https://t.co/yQIdmTXmx1,https://www.ndtv.com/world-news/pandora-papers-reveal-top-names-of-pakistan-pm-imran-khans-cabinet-report-2562753
1369,Mon Oct 04 00:39:15 +0000 2021,"RT @ndtvfeed: ""Ludicrous"" To Say It Fueled US Capitol Riot, Says Facebook https://t.co/FY9IkApdFF https://t.co/wuQ1OFFroM",https://www.ndtv.com/world-news/ludicrous-to-say-it-fueled-us-capitol-riot-says-facebook-2562750
1370,Mon Oct 04 00:39:13 +0000 2021,RT @ndtvfeed: Earthquake in Arunachal Pradesh with Magnitude 4.4 Strikes Near Basar https://t.co/xEZ1UK7tB7 https://t.co/V9OZR1BmHA,https://www.ndtv.com/india-news/earthquake-in-arunachal-pradesh-today-with-magnitude-4-4-earthquake-in-india-2562744
1371,Mon Oct 04 00:39:10 +0000 2021,RT @ndtvfeed: Trinamool Announces Candidates For Bypolls To Four Bengal Assembly Seats https://t.co/cE7N1F9OrY https://t.co/Js63NFbiUY,https://www.ndtv.com/india-news/trinamool-congress-announces-candidates-for-bypolls-to-four-west-bengal-assembly-seats-2562749
1372,Mon Oct 04 00:39:07 +0000 2021,RT @ndtvfeed: US Defence Secretary Calls Gen Bipin Rawat's Visit 'Historic' https://t.co/Cpc4z5WlSz https://t.co/G686cQyW8e,https://www.ndtv.com/world-news/gen-rawats-us-visit-historic-says-us-defence-secretary-austin-2562672
1373,Mon Oct 04 00:39:04 +0000 2021,"RT @ndtvfeed: 3 Noida Officers Suspended, Total 26 Found Involved In Supertech Scandal https://t.co/T0lLBGVQfo https://t.co/3OkW4V8DJi",https://www.ndtv.com/india-news/supertech-twin-tower-case-up-govt-suspends-3-noida-officers-total-26-found-involved-2562671
1374,Sun Oct 03 23:30:00 +0000 2021,"""Negotiations For Good Taliban"": Pak Minister On Talks With Terror Group

https://t.co/hR6G6NI3cp https://t.co/dI6MXxOllW",https://www.ndtv.com/world-news/pak-interior-minister-defends-talks-with-banned-terror-group-ttp-2562102
1375,Sun Oct 03 22:30:00 +0000 2021,"Delhi To Receive Over ₹ 18 Crore From Centre To Combat Air Pollution

https://t.co/I4CmyrJWpd https://t.co/OulgzpInOJ",https://www.ndtv.com/delhi-news/delhi-to-receive-over-rs-18-crore-from-centre-to-combat-air-pollution-2562079
